dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,1,0,22406,22406,53560,60,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,60,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,61,7,671,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,61,7,671,6.25,4,3,2,-224.0379432149831,33,-117.0,187.0,304.0,0.6151315789473685,161.0,0.5151515151515151,-3.5454545454545454,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,62,7,715,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,62,7,715,6.5,4,3,2,-211.11267726027256,33,-147.0,176.0,323.0,0.544891640866873,191.0,0.4848484848484848,-4.454545454545454,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,63,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,63,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,64,7,715,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,64,7,715,6.5,4,3,2,-211.11267726027256,33,-147.0,176.0,323.0,0.544891640866873,191.0,0.4848484848484848,-4.454545454545454,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,65,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,65,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,66,7,519,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,66,7,519,6.5,4,3,2,-85.40857685267915,26,-134.0,132.0,266.0,0.4962406015037593,178.0,0.4615384615384615,-5.153846153846154,19.0,8,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,67,7,651,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,67,7,651,6.25,4,3,2,-224.0379432149831,33,-117.0,187.0,304.0,0.6151315789473685,161.0,0.5151515151515151,-3.5454545454545454,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,68,7,519,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,68,7,519,6.25,4,3,2,-106.05960588272993,26,-104.0,143.0,247.0,0.5789473684210527,148.0,0.5,-4.0,19.0,5,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,69,7,519,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,69,7,519,6.25,4,3,2,-106.05960588272993,26,-104.0,143.0,247.0,0.5789473684210527,148.0,0.5,-4.0,19.0,5,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,70,7,519,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,70,7,519,6.5,4,3,2,-85.40857685267915,26,-134.0,132.0,266.0,0.4962406015037593,178.0,0.4615384615384615,-5.153846153846154,19.0,8,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,71,7,519,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,71,7,519,6.5,4,3,2,-85.40857685267915,26,-134.0,132.0,266.0,0.4962406015037593,178.0,0.4615384615384615,-5.153846153846154,19.0,8,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,72,7,662,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,72,7,662,6.25,4,3,2,-224.0379432149831,33,-117.0,187.0,304.0,0.6151315789473685,161.0,0.5151515151515151,-3.5454545454545454,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,73,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,73,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,74,7,662,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,74,7,662,6.5,4,3,2,-211.11267726027256,33,-147.0,176.0,323.0,0.544891640866873,191.0,0.4848484848484848,-4.454545454545454,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,75,7,662,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,75,7,662,6.25,4,3,2,-224.0379432149831,33,-117.0,187.0,304.0,0.6151315789473685,161.0,0.5151515151515151,-3.5454545454545454,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,76,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,76,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,77,7,645,6.0,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,77,7,645,6.0,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,78,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,78,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,79,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,79,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,80,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,80,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,81,7,615,7.0,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,81,7,615,7.0,4,3,2,-14.696938456699067,24,-6.0,165.0,171.0,0.9649122807017544,86.0,0.625,-0.25,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,82,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,82,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,83,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,83,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,84,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,84,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,85,7,582,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,85,7,582,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,86,7,633,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,86,7,633,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,87,7,615,6.75,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,87,7,615,6.75,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,88,7,664,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,88,7,664,6.5,4,3,2,-211.11267726027256,33,-147.0,176.0,323.0,0.544891640866873,191.0,0.4848484848484848,-4.454545454545454,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,89,7,584,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,89,7,584,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,90,7,582,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,90,7,582,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,91,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,91,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,92,7,615,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,92,7,615,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,93,7,643,6.75,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,93,7,643,6.75,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,94,7,597,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,94,7,597,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,95,7,615,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,95,7,615,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,96,7,639,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,96,7,639,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,97,7,639,6.0,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,97,7,639,6.0,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,98,7,643,6.25,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,98,7,643,6.25,4,3,2,-202.29543851615745,31,-109.0,176.0,285.0,0.6175438596491228,153.0,0.5161290322580645,-3.5161290322580645,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,99,7,639,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,99,7,639,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,1,0,22406,22406,53560,100,7,633,6.5,4,3,2,145.4922678357857,12,42.0,99.0,57.0,1.736842105263158,19.0,0.75,3.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,1,0,22406,22406,53560,100,7,633,6.5,4,3,2,-193.47981160834323,31,-139.0,165.0,304.0,0.5427631578947368,183.0,0.4838709677419355,-4.483870967741935,19.0,4,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,0,11,3374,6.0,5,27,2,-12.6,9,-21.0,131.0,152.0,0.8618421052631579,95.0,0.1111111111111111,-2.333333333333333,19.0,5,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,0,11,3374,6.0,5,27,2,305.5959569249713,5,205.0,262.0,57.0,4.596491228070176,57.0,0.4,41.0,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,1,10,1597,3.25,10,28,2,44.7213595499958,5,60.0,136.0,76.0,1.7894736842105263,57.0,0.2,12.0,19.0,3,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,1,10,1597,3.25,10,28,2,-1000.0,2,117.0,136.0,19.0,7.157894736842105,19.0,0.5,58.5,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,2,11,499,6.0,6,27,2,61.49186938124422,5,55.0,131.0,76.0,1.7236842105263157,38.0,0.2,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,2,11,499,6.0,6,27,2,-1000.0,3,93.0,131.0,38.0,3.4473684210526314,38.0,0.3333333333333333,31.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,3,11,499,6.0,6,27,2,61.49186938124422,5,55.0,131.0,76.0,1.7236842105263157,38.0,0.2,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,3,11,499,6.0,6,27,2,-1000.0,3,93.0,131.0,38.0,3.4473684210526314,38.0,0.3333333333333333,31.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,4,11,499,6.5,6,6,3,137.17142559585795,6,56.0,104.0,48.0,2.1666666666666665,24.0,0.6666666666666666,9.333333333333334,24.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,4,11,499,6.5,6,6,3,137.17142559585795,6,56.0,104.0,48.0,2.1666666666666665,48.0,0.6666666666666666,9.333333333333334,24.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,5,9,508,8.0,4,5,2,207.0,9,69.0,126.0,57.0,2.210526315789474,19.0,0.6666666666666666,7.666666666666667,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,5,9,508,8.0,4,5,2,-42.36522748670187,13,-47.0,105.0,152.0,0.6907894736842105,152.0,0.3846153846153846,-3.615384615384616,19.0,8,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,6,11,494,7.75,5,6,2,190.06577808748213,5,85.0,104.0,19.0,5.473684210526316,19.0,0.8,17.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,6,11,494,7.75,5,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,7,11,499,7.25,6,6,2,190.06577808748213,5,85.0,104.0,19.0,5.473684210526316,19.0,0.8,17.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,7,11,499,7.25,6,6,2,89.44271909999159,5,40.0,78.0,38.0,2.0526315789473686,38.0,0.6,8.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,8,11,520,7.75,6,6,2,190.06577808748213,5,85.0,104.0,19.0,5.473684210526316,19.0,0.8,17.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,8,11,520,7.75,6,6,2,89.44271909999159,5,40.0,78.0,38.0,2.0526315789473686,38.0,0.6,8.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,9,11,520,3.25,4,6,3,216.95160750729644,7,82.0,130.0,48.0,2.708333333333333,24.0,0.7142857142857143,11.714285714285714,24.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,9,11,520,3.25,4,6,3,137.17142559585795,6,56.0,104.0,48.0,2.1666666666666665,48.0,0.6666666666666666,9.333333333333334,24.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,10,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,10,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,11,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,11,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,12,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,12,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,13,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,13,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,14,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,14,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,15,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,15,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,16,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,16,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,17,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,17,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,18,11,520,3.25,4,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,18,11,520,3.25,4,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,19,11,520,3.25,5,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,19,11,520,3.25,5,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,20,11,520,3.25,5,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,20,11,520,3.25,5,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,21,11,520,3.25,5,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
test,2,0,53560,53560,86986,21,11,520,3.25,5,6,2,161.66632302368973,6,66.0,104.0,38.0,2.736842105263158,38.0,0.6666666666666666,11.0,19.0,2,expanding,losing_streak_fitness,expanding,rep_3
train,2,0,53560,53560,86986,22,11,520,3.25,5,6,2,243.40912061794236,7,92.0,130.0,38.0,3.421052631578948,19.0,0.7142857142857143,13.142857142857142,19.0,1,expanding,losing_streak_fitness,expanding,rep_3
