dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
test,2,22406,86986,86986,125287,82,15,3686,6.5,4,16,2,266.0,8,133.0,228.0,95.0,2.4,76.0,0.375,16.625,19.0,4
train,2,22406,86986,86986,125287,83,15,3432,6.5,5,16,17,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,83,15,3432,6.5,5,16,17,-484.0,8,-242.0,228.0,470.0,0.4851063829787234,394.0,0.375,-30.25,94.0,4
train,2,22406,86986,86986,125287,84,15,3543,6.25,2,16,7,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,84,15,3543,6.25,2,16,7,16.0,8,8.0,228.0,220.0,1.0363636363636364,176.0,0.375,1.0,44.0,4
train,2,22406,86986,86986,125287,85,15,3540,6.5,5,16,3,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,85,15,3540,6.5,5,16,3,216.0,8,108.0,228.0,120.0,1.9,96.0,0.375,13.5,24.0,4
train,2,22406,86986,86986,125287,86,15,3576,6.5,5,16,4,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,86,15,3576,6.5,5,16,4,166.0,8,83.0,228.0,145.0,1.5724137931034483,116.0,0.375,10.375,29.0,4
train,2,22406,86986,86986,125287,87,15,3576,3.75,5,16,17,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,87,15,3576,3.75,5,16,17,-484.0,8,-242.0,228.0,470.0,0.4851063829787234,394.0,0.375,-30.25,94.0,4
train,2,22406,86986,86986,125287,88,15,3686,6.5,4,16,4,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,88,15,3686,6.5,4,16,4,166.0,8,83.0,228.0,145.0,1.5724137931034483,116.0,0.375,10.375,29.0,4
train,2,22406,86986,86986,125287,89,15,3503,6.5,5,16,9,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,89,15,3503,6.5,5,16,9,-84.0,8,-42.0,228.0,270.0,0.8444444444444444,216.0,0.375,-5.25,54.0,4
train,2,22406,86986,86986,125287,90,15,3686,6.25,6,16,4,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,90,15,3686,6.25,6,16,4,166.0,8,83.0,228.0,145.0,1.5724137931034483,116.0,0.375,10.375,29.0,4
train,2,22406,86986,86986,125287,91,15,3686,6.5,6,16,5,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,91,15,3686,6.5,6,16,5,116.0,8,58.0,228.0,170.0,1.3411764705882352,136.0,0.375,7.25,34.0,4
train,2,22406,86986,86986,125287,92,15,3686,6.5,4,16,5,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,92,15,3686,6.5,4,16,5,116.0,8,58.0,228.0,170.0,1.3411764705882352,136.0,0.375,7.25,34.0,4
train,2,22406,86986,86986,125287,93,15,3862,6.25,5,16,6,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,93,15,3862,6.25,5,16,6,66.0,8,33.0,228.0,195.0,1.1692307692307693,156.0,0.375,4.125,39.0,4
train,2,22406,86986,86986,125287,94,15,3686,6.75,4,16,16,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,94,15,3686,6.75,4,16,16,-434.0,8,-217.0,228.0,445.0,0.5123595505617977,369.0,0.375,-27.125,89.0,4
train,2,22406,86986,86986,125287,95,15,3576,6.75,5,16,4,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,95,15,3576,6.75,5,16,4,166.0,8,83.0,228.0,145.0,1.5724137931034483,116.0,0.375,10.375,29.0,4
train,2,22406,86986,86986,125287,96,15,3503,6.5,5,16,8,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,96,15,3503,6.5,5,16,8,-34.0,8,-17.0,228.0,245.0,0.9306122448979591,196.0,0.375,-2.125,49.0,4
train,2,22406,86986,86986,125287,97,15,3982,6.75,4,16,7,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,97,15,3982,6.75,4,16,7,16.0,8,8.0,228.0,220.0,1.0363636363636364,176.0,0.375,1.0,44.0,4
train,2,22406,86986,86986,125287,98,15,3686,6.5,5,16,5,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,98,15,3686,6.5,5,16,5,116.0,8,58.0,228.0,170.0,1.3411764705882352,136.0,0.375,7.25,34.0,4
train,2,22406,86986,86986,125287,99,15,3982,6.75,4,16,7,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,99,15,3982,6.75,4,16,7,16.0,8,8.0,228.0,220.0,1.0363636363636364,176.0,0.375,1.0,44.0,4
train,2,22406,86986,86986,125287,100,15,3357,6.5,4,16,17,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0
test,2,22406,86986,86986,125287,100,15,3357,6.5,4,16,17,-484.0,8,-242.0,228.0,470.0,0.4851063829787234,394.0,0.375,-30.25,94.0,4
train,3,53560,125287,125287,130699,0,14,873,7.0,6,17,2,229.0,9,229.0,324.0,95.0,3.4105263157894736,38.0,0.4444444444444444,25.444444444444443,19.0,2
test,3,53560,125287,125287,130699,0,14,873,7.0,6,17,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,1,12,2940,7.0,4,14,4,341.0,21,341.0,660.0,319.0,2.0689655172413794,174.0,0.47619047619047616,16.238095238095237,29.0,6
test,3,53560,125287,125287,130699,1,12,2940,7.0,4,14,4,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,2,11,1604,6.75,3,16,2,437.0,27,437.0,760.0,323.0,2.3529411764705883,95.0,0.37037037037037035,16.185185185185187,19.0,5
test,3,53560,125287,125287,130699,2,11,1604,6.75,3,16,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,3,11,1492,3.5,7,28,2,512.0,22,512.0,816.0,304.0,2.6842105263157894,152.0,0.2727272727272727,23.272727272727273,19.0,8
test,3,53560,125287,125287,130699,3,11,1492,3.5,7,28,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,4,12,3971,3.0,8,27,2,503.0,13,503.0,655.0,152.0,4.309210526315789,95.0,0.38461538461538464,38.69230769230769,19.0,5
test,3,53560,125287,125287,130699,4,12,3971,3.0,8,27,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,5,12,1429,3.5,8,25,2,574.0,14,574.0,726.0,152.0,4.776315789473684,95.0,0.42857142857142855,41.0,19.0,5
test,3,53560,125287,125287,130699,5,12,1429,3.5,8,25,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,6,12,1429,4.0,8,14,2,489.0,19,489.0,660.0,171.0,3.8596491228070176,76.0,0.5263157894736842,25.736842105263158,19.0,4
test,3,53560,125287,125287,130699,6,12,1429,4.0,8,14,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,7,12,2449,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,7,12,2449,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,8,12,1604,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,8,12,1604,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,9,12,2449,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,9,12,2449,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,10,12,1604,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,10,12,1604,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,11,12,2449,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,11,12,2449,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,12,12,1604,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,12,12,1604,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,13,12,1604,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,13,12,1604,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,14,12,1604,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,14,12,1604,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,15,12,1522,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,15,12,1522,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,16,12,2497,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,16,12,2497,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,17,12,1475,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,17,12,1475,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,18,12,2440,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,18,12,2440,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,19,12,2440,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,19,12,2440,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,20,12,2449,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,20,12,2449,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,21,12,2449,3.0,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,21,12,2449,3.0,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,22,12,1300,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,22,12,1300,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,23,12,2440,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,23,12,2440,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,24,12,1300,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,24,12,1300,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,25,12,1445,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,25,12,1445,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,26,12,1604,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,26,12,1604,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,27,12,1352,3.25,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,27,12,1352,3.25,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,28,12,2440,3.5,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,28,12,2440,3.5,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,29,12,1445,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,29,12,1445,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,30,12,1604,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,30,12,1604,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,31,12,1445,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,31,12,1445,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,32,12,1488,3.5,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,32,12,1488,3.5,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,33,12,1445,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,33,12,1445,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,34,12,2349,3.25,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,34,12,2349,3.25,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,35,12,1604,3.5,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,35,12,1604,3.5,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,36,12,2342,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,36,12,2342,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,37,12,2440,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,37,12,2440,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,38,12,1604,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,38,12,1604,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,39,12,1636,3.0,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,39,12,1636,3.0,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,40,12,1604,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,40,12,1604,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,41,12,1445,3.25,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,41,12,1445,3.25,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,42,12,1459,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,42,12,1459,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,43,12,1604,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,43,12,1604,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,44,12,1555,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,44,12,1555,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,45,12,1445,3.0,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,45,12,1445,3.0,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,46,12,1668,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,46,12,1668,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,47,12,2440,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,47,12,2440,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,48,12,2440,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,48,12,2440,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,49,12,1488,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,49,12,1488,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,50,12,1488,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,50,12,1488,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,51,12,1445,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,51,12,1445,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,52,12,1555,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,52,12,1555,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,53,12,2440,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,53,12,2440,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,54,12,1488,3.75,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,54,12,1488,3.75,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,55,12,1488,3.0,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,55,12,1488,3.0,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,56,12,1488,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,56,12,1488,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,57,12,1445,3.0,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,57,12,1445,3.0,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,58,12,1488,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,58,12,1488,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,59,12,1488,3.75,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,59,12,1488,3.75,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,60,12,1458,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,60,12,1458,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,61,12,1458,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,61,12,1458,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,62,12,1488,3.25,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,62,12,1488,3.25,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,63,12,1488,3.0,2,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,63,12,1488,3.0,2,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,64,12,1413,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,64,12,1413,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,65,12,1488,3.25,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,65,12,1488,3.25,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,66,12,2440,3.75,3,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,66,12,2440,3.75,3,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,67,12,1445,3.75,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,67,12,1445,3.75,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
train,3,53560,125287,125287,130699,68,12,1488,3.75,4,15,2,539.0,19,539.0,710.0,171.0,4.152046783625731,95.0,0.5263157894736842,28.36842105263158,19.0,5
test,3,53560,125287,125287,130699,68,12,1488,3.75,4,15,2,-2000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
